,collocate,raw_frequency,MI
1513,HOPE,2,7.174040351611301
1514,LEAD,2,8.332821161745862
1515,FEAR,2,7.257739370487947
1516,LIVING,2,7.203672149217671
1517,NOR,2,7.203672149217671
1518,SERVANTS,2,8.222820266531535
1519,GLOVES,2,10.707726916319535
1520,WONDERED,2,8.69282389577727
1521,PAGES,2,8.958527061510276
1522,GAMES,2,10.148111128384112
1523,AVOID,2,8.660034072954279
1524,FORTUNES,2,8.835924739417944
1525,REPLY,2,8.068669586704276
1526,PIECES,2,9.149582298272986
1527,COURT,2,8.380449210735117
1528,SOCIETY,2,7.257739370487947
1529,RAP,2,10.995408988771315
1530,WISH,2,6.669071259958023
1531,SORRY,2,7.803561836291034
1532,STAND,2,7.859914772842166
1533,END,2,6.994154849615227
1534,MANY,2,6.268021170058975
1535,SENSE,2,7.037775472091117
1536,ROOM,2,6.256290830273485
1537,SKY,2,7.639673981185918
1538,POSSIBLY,2,8.18199827201128
1539,FOREIGN,2,8.202200979328799
1540,PAGE,2,9.20364951954326
1541,BROUGHT,2,7.000271076632663
1542,MARCHING,2,10.148111128384112
1543,FRO,2,9.321432555199644
1544,FEET,2,7.314897784327896
1545,FIGURE,2,7.090074971493967
1546,SUGGESTION,2,8.726725447452951
1547,SENDING,2,9.321432555199644
1548,BIRDS,2,8.567660752823263
1549,CHESNEY,2,8.086688092206954
1550,DEVIL,2,7.572232700390385
1551,GRACE,2,8.628285374639699
1552,BETWEEN,2,6.605083551282739
1553,LIKES,2,9.149582298272986
1554,AID,2,8.69282389577727
1555,ELSE,2,7.430582183327358
1556,STEP,2,7.572232700390385
1557,GOD,2,6.506772619039176
1558,YEARS,2,6.87908551983044
1559,BROKE,2,7.966886892394334
1560,SMOKING,2,9.20364951954326
1561,INNOCENT,2,8.18199827201128
1562,PLENTY,2,8.761816767264222
1563,LARGE,2,7.550726495169421
1564,STAY,2,7.519310298936042
1565,STATION,2,8.016483833533705
1566,IVORY,2,10.30226180821137
1567,CRUCIFIED,2,10.707726916319535
1568,DARED,2,8.958527061510276
1569,LOVING,2,8.628285374639699
1570,SUGGESTED,2,8.18199827201128
1571,SILENT,2,7.34043108633306
1572,ATE,2,9.791436184445379
1573,LISTEN,2,8.086688092206954
1574,SEND,2,8.18199827201128
1575,TILTED,2,12.094021277439426
1576,BETTER,2,6.518072174293109
1577,GOOD,2,5.5987557215024175
1578,ACROSS,2,7.2982307318426844
1579,BEAR,2,7.550726495169421
1580,PICKED,2,8.958527061510276
1581,WARMLY,2,9.20364951954326
1582,LATIN,2,8.761816767264222
1583,GREEK,2,9.149582298272986
1584,POOH,2,10.01457973575959
1585,EXPERIENCE,2,8.287358787669106
1586,EE,2,8.309831643521164
1587,GLOOM,2,8.45643511771304
1588,WON,2,6.80575424674489
1589,GLAD,2,7.529673085971589
1590,BOOKS,2,7.393540911647009
1591,ALFREDSTON,2,8.123729363887303
1592,GENERAL,2,7.737312450749833
1593,SET,2,6.964122562516351
1594,REMEMBER,2,7.393540911647009
1595,C,2,10.707726916319535
1596,USUALLY,2,8.69282389577727
1597,HIGHER,2,8.26537988095033
1598,CAREER,2,9.00297882408111
1599,THIRD,2,8.243873675729366
1600,CLASS,2,8.287358787669106
1601,LATELY,2,8.4831033647952
1602,KING,2,8.356351659156058
1603,NAMES,2,8.1621956447151
1604,PERCEPTIBLE,2,10.707726916319535
1605,FARTHER,2,9.321432555199644
1606,ARABELLA,2,6.380288471930056
1607,KNOWN,2,6.946526800625972
1608,CARRIAGE,2,7.699572122766987
1609,WEEPING,2,9.260807933383209
1610,CRIED,2,7.421192442977519
1611,HOUR,2,7.044165270189888
1612,SHOP,2,7.935138194079753
1613,GUESTS,2,8.510502338983315
1614,PLAYING,2,8.332821161745862
1615,NORTH,3,8.810606931433654
1616,SOUTH,3,9.065499181062444
1617,LINGARD,3,8.64933878383753
1618,KIND,3,7.405736184740827
1619,NECESSARY,3,8.372352000502499
1620,FULL,3,7.351991908734137
1621,PASSED,3,7.430582183327358
1622,EITHER,3,7.789956184235256
1623,EVIDENTLY,3,8.388612521374279
1624,COMPANY,3,8.19542129234342
1625,FIRST,3,6.567241198099579
1626,SILENCE,3,7.502274111783475
1627,TRUE,3,7.231628226484261
1628,DAIN,3,7.114991322758501
1629,OTHERWISE,3,8.388612521374279
1630,SOON,3,6.954308941068027
1631,FORWARD,3,8.405141823325488
1632,DEAD,3,7.236796196642704
1633,BREAST,3,8.279978680371483
1634,LOAD,3,9.86042905593233
1635,SPOKE,3,7.138194219838165
1636,WORSE,3,8.19542129234342
1637,ASKED,3,6.78905936817272
1638,SIDE,3,7.1104146557310886
1639,UPON,3,6.0317876594432365
1640,OTHERS,3,7.855095486406217
1641,DONKEY,3,9.454963947824167
1642,KNOWING,3,8.587463380119443
1643,RE,3,7.845526035390066
1644,LAUGHING,3,8.405141823325488
1645,FAST,3,8.567660752823263
1646,STRAIGHT,3,8.18199827201128
1647,CHILLON,3,7.09680900367531
1648,ABOVE,3,7.387498597191047
1649,HEART,3,6.721834062324933
1650,TRY,3,8.117459750873708
1651,SUPPOSE,3,7.436891352520623
1652,SOMETHING,3,6.795703910891389
1653,OPEN,3,7.381492573130835
1654,COLOUR,3,9.098289003885434
1655,YES,3,6.456853551865208
1656,BOOK,3,7.290000232706169
1657,GET,3,6.635855209949493
1658,RETURNED,3,7.601646585596678
1659,HIRED,3,9.791436184445379
1660,MINE,3,7.515879763839253
1661,STING,3,10.01457973575959
1662,SEATED,3,8.835924739417942
1663,FINE,3,8.294793766156623
1664,H,3,11.113192024427699
1665,CREATURE,3,7.529673085971589
1666,DROVE,3,8.761816767264222
1667,SECOND,3,7.754554257184339
1668,KNOWS,3,8.26537988095033
1669,FOLLOWING,3,8.372352000502499
1670,BRING,3,8.080645777750991
1671,ABLE,3,7.98862687903074
1672,ADDRESSED,3,8.835924739417942
1673,THOSE,3,6.535907041929144
1674,PRETTY,3,7.836047291435523
1675,WORTH,3,8.250991143498231
1676,ALMOST,3,6.9197565595613675
1677,WROTE,3,8.209026944399199
1678,GOWER,3,6.9780254676853435
1679,SEEN,3,6.893684319251593
1680,LIPS,3,7.586831499811538
1681,HENRIETTA,3,7.290000232706169
1682,M,3,7.586831499811538
1683,CALL,3,7.3177028352555045
1684,WEIGHT,3,9.241389847526108
1685,THINKING,3,7.679204819942553
1686,READY,3,7.772098566835249
1687,HAVING,3,6.90477500594575
1688,PLAY,3,7.9996767152173245
1689,HITHERTO,3,9.132190555561115
1690,ONCE,3,6.721834062324933
1691,CHANCE,3,7.977697808498549
1692,THINGS,3,6.826163118376097
1693,N,3,9.86042905593233
1694,DEAR,3,6.685355853722523
1695,CHURCH,3,7.381492573130835
1696,LESS,3,7.522752643127015
1697,POWER,3,7.772098566835249
1698,PRESENT,3,7.181366391703373
1699,MADE,3,6.323619115441828
1700,FORGET,3,7.956191603277586
1701,REALLY,3,7.216282656809601
1702,DONE,3,6.616163997059311
1703,HEAVEN,3,7.789956184235256
1704,PUBLIC,3,7.763287937153094
1705,TH,3,11.40087409687948
1706,EXCHANGED,3,9.86042905593233
1707,PUT,3,6.931141881786493
1708,ELTON,3,8.045139089294082
1709,LEFT,3,6.7187428697552605
1710,JOT,3,10.707726916319535
1711,PROBABLY,3,8.43904337500117
1712,SURPRISED,3,8.628285374639699
1713,LAUGHED,3,7.482206548732665
1714,THING,3,6.840004169787968
1715,WORK,3,6.934965978224896
1716,REASON,3,7.808138503318446
1717,TOUCH,3,8.130038533080569
1718,CHAIR,3,7.956191603277586
1719,BRIGHT,3,8.18199827201128
1720,ALONE,3,7.449630378298052
1721,MAVIS,3,7.363687948497328
1722,HERSELF,3,6.91599007676589
1723,WHOLE,3,7.462533783133961
1724,TAKING,3,8.045139089294082
1725,FAR,3,7.018847462205598
1726,BREAD,3,9.36399216961844
1727,INTELLECTUAL,3,8.861900225821204
1728,OUGHT,3,7.424312570313763
1729,WHY,3,6.426441851447184
1730,LONDON,3,7.252462313387103
1731,CHRISTMINSTER,3,7.586831499811538
1732,SITTING,3,8.142777558857999
1733,CAPTAIN,4,8.356351659156058
1734,HANDS,4,7.464158478860963
1735,RIGHT,4,7.127686242239749
1736,NEW,4,7.261715518867587
1737,LONG,4,6.7187428697552605
1738,BLACK,4,7.718264255779139
1739,NINA,4,7.389005756481618
1740,LAST,4,6.785753580038221
1741,DOES,4,7.493863633274878
1742,NE,4,11.68855616933126
1743,BURDEN,4,9.385971076337215
1744,TOWARDS,4,7.218823954238274
1745,HOUSE,4,6.558657454408188
1746,TALK,4,7.605384907707285
1747,TROUBLE,4,8.222820266531535
1748,CASE,4,8.04223632963612
1749,CHIEF,4,8.405141823325488
1750,RESOLVE,4,10.01457973575959
1751,MORROW,4,8.287358787669106
1752,ALONG,4,7.616684462961219
1753,FEELING,4,7.776533163903115
1754,SHOW,4,8.123729363887303
1755,DOOR,4,7.3023715245087155
1756,SPOT,4,8.4831033647952
1757,ENGLAND,4,7.881893679560942
1758,BOXES,4,10.148111128384112
1759,STILL,4,6.89276562373452
1760,EARTH,4,8.17204794115811
1761,ORDER,4,8.45643511771304
1762,SLEEP,4,8.567660752823263
1763,OH,4,6.97602746502267
1764,O,4,7.756730536606935
1765,MONEY,4,7.238092373104151
1766,PERSON,4,8.077638256687036
1767,ENTERED,4,7.950886551047892
1768,KEEP,4,7.724573424972403
1769,KNEW,4,7.066856681391959
1770,NAME,4,7.0603207104121735
1771,MIND,4,6.9407296829416465
1772,ENOUGH,4,7.192457078397531
1773,READ,4,7.421192442977519
1774,KIT,4,8.380449210735117
1775,CALLED,4,7.277780121371394
1776,INSIDE,4,8.74411719016482
1777,CONSIDERED,4,8.597513715972944
1778,LIGHT,4,7.080058193250495
1779,WEALTH,4,8.123729363887303
1780,COVERED,4,9.123606811869724
1781,ALWAYS,4,7.199919799599121
1782,MATTER,4,7.783222152053911
1783,GIVE,4,7.273739711834389
1784,WIFE,4,6.884535124598004
1785,GREEN,4,8.26537988095033
1786,FEW,4,7.211219354853054
1787,GONE,4,7.421192442977519
1788,POOR,4,7.1069958489823035
1789,RICH,4,8.380449210735117
1790,WAITED,4,8.538673215950011
1791,STOPPED,4,8.524488580958055
1792,PERHAPS,4,7.120741769886939
1793,NEED,4,8.644033731607838
1794,HORSES,4,9.529071919977888
1795,MISS,4,7.99137791240263
1796,GAME,4,9.00297882408111
1797,ANYONE,4,9.791436184445379
1798,PLACE,4,6.870966395391935
1799,WAITING,4,8.4831033647952
1800,FAIR,4,8.050970009604875
1801,SEEMED,4,6.695858575921672
1802,TELL,4,7.057068675025796
1803,BELIEVE,4,7.464158478860963
1804,WINGS,4,9.231820396509956
1805,BOY,4,7.566812632921046
1806,EYES,5,6.539512505530978
1807,FELLOW,5,7.789956184235256
1808,HALF,5,7.149525785847715
1809,LOVE,5,6.711362762457638
1810,DE,5,9.71447514330925
1811,WHITE,5,7.238870886183564
1812,BABALATCHI,5,7.822926203472825
1813,HIMSELF,5,6.748820324992538
1814,WANT,5,7.445791601990887
1815,NOBODY,5,8.435601030810197
1816,SAW,5,7.107678675912214
1817,CARE,5,7.845526035390066
1818,HEAR,5,7.538041335642106
1819,EVEN,5,7.129779022912881
1820,THOUGHT,5,6.705863206891599
1821,LOOKED,5,6.960578554081622
1822,ESS,5,12.317164828753635
1823,RATHER,5,7.423063350913331
1824,DAY,5,6.561422615166723
1825,COUNTESS,5,7.492859112848873
1826,WINDOW,5,8.190030443708544
1827,MAY,5,6.849104687618504
1828,WITHOUT,5,7.021350592423717
1829,BESIDES,5,8.790804304137474
1830,AIR,5,7.789956184235256
1831,SENT,5,8.222820266531535
1832,LOOK,5,6.944203919209833
1833,THREE,5,7.649019843604155
1834,TAKEN,5,7.973359406899951
1835,ANYTHING,5,7.7271082805755915
1836,WORD,5,7.361337771152375
1837,VE,5,7.5090537987688535
1838,BUSINESS,5,7.9414078070933485
1839,MOST,5,7.155240087111153
1840,GOT,5,7.7271082805755915
1841,DRAWING,5,9.226122375395319
1842,DIDN,5,8.214521463716839
1843,TURNED,5,7.525515075822925
1844,LATE,5,8.105037230875151
1845,MET,5,8.026705387605244
1846,APPEARED,5,8.337483174851675
1847,SAME,5,7.457352424391963
1848,SINCE,5,7.8804132943905065
1849,SMALL,6,7.9996767152173245
1850,YOUNG,6,6.980027470356016
1851,FATHER,6,7.300989354281764
1852,ROUND,6,7.334700411624076
1853,CHILD,6,7.772098566835249
1854,WORLD,6,7.121895838105045
1855,WHETHER,6,8.356351659156058
1856,WORDS,6,7.597922186505696
1857,AGAIN,6,6.914112141941691
1858,MYSELF,6,7.27105514646372
1859,DREW,6,8.761816767264222
1860,VOICE,6,7.433731792230255
1861,HORSE,6,9.431433450413973
1862,JUST,6,7.206181560823097
1863,HOME,6,7.763287937153094
1864,FLEETWOOD,6,7.029318762072894
1865,DOESN,6,9.666273041491374
1866,BODY,6,8.380449210735117
1867,SUCH,6,6.653047610489866
1868,SORT,6,8.168753045261258
1869,YET,6,7.09680900367531
1870,SUE,6,6.780815298397638
1871,ALMAYER,7,7.198315950017147
1872,NIGHT,7,7.244225651321225
1873,BIT,7,9.219649860889701
1874,STEPPED,7,9.58558413024123
1875,WOMEN,7,7.396141693347066
1876,FACE,7,7.036865967708277
1877,STOOD,7,7.550726495169421
1878,ONLY,7,6.687490326251156
1879,LORD,7,6.994154849615227
1880,COME,7,6.91223772714734
1881,HEARD,7,7.460680214484637
1882,OTHER,7,6.978597059584301
1883,QUITE,7,7.5568240750375395
1884,OWN,7,6.901064426549215
1885,RAILWAY,7,10.050947379930465
1886,TOO,7,7.09680900367531
1887,GO,8,7.036184381858876
1888,F,8,11.68855616933126
1889,AFTER,8,7.071786847499817
1890,HAND,8,7.31910831686424
1891,GOLD,8,9.00297882408111
1892,WENT,8,7.185049637119669
1893,FELT,8,7.874513572263319
1894,CAME,8,7.366633458727085
1895,MUST,8,7.055446614653928
1896,THOUGH,8,7.220734174494393
1897,ANOTHER,8,7.813888950446883
1898,WHERE,8,7.076741440624501
1899,LUCIO,8,7.699572122766987
1900,AM,8,6.763720865038338
1901,SIBYL,8,7.863544540892745
1902,THESE,8,7.588671426733545
1903,THROUGH,9,7.550726495169421
1904,TILL,9,7.7259808847402835
1905,GREAT,9,7.365650657665176
1906,SOME,9,6.9235372824012735
1907,ARMS,9,8.963369685986065
1908,BACK,9,7.279130560469265
1909,DOWN,9,7.007797626019014
1910,LL,9,7.874513572263319
1911,HAS,9,6.945235644862352
1912,NOTHING,9,7.522752643127015
1913,US,9,7.383490575793508
1914,WOMAN,9,6.940087628344951
1915,THEN,9,6.814773473611739
1916,TOOK,9,8.018368848229477
1917,EVER,9,7.845526035390066
1918,VERY,10,6.989288659964054
1919,KNOW,10,6.988075803538845
1920,LADY,10,7.557129932204628
1921,BECAUSE,10,7.989726384364157
1922,TIME,10,7.155240087111153
1923,JUDE,10,6.862912660584839
1924,LIFE,11,7.496150393932945
1925,BEFORE,11,7.279622081737455
1926,OVER,11,7.236325275984131
1927,WELL,11,7.089465029419552
1928,NEVER,11,7.32642307517695
1929,ITS,11,7.539187905612928
1930,LET,11,7.753764055641839
1931,SHALL,11,7.648166601231571
1932,BEING,11,7.62082525562725
1933,THINK,11,7.454888935551519
1934,WAY,11,7.4708325859486555
1935,VI,11,11.601544792341631
1936,UNDER,12,7.872065590624678
1937,AWAY,12,7.70783663261688
1938,HERE,12,7.4149812428848785
1939,WHILE,12,7.974984102626953
1940,SAY,12,7.462533783133961
1941,OLD,12,7.436891352520623
1942,HOW,13,7.573906340948414
1943,SEE,13,7.33250502106064
1944,WILL,13,6.958222840389164
1945,LIKE,14,7.075795814076494
1946,TWO,14,7.740982179638796
1947,THAN,15,7.367223603329636
1948,MEN,16,7.753467890972119
1949,MORE,16,7.250818927643373
1950,ANY,16,7.701116524618361
1951,THEM,17,7.152378854830121
1952,ARE,17,6.843906012709266
1953,THEIR,17,7.095220440990173
1954,NO,17,6.786919081335656
1955,TAKE,18,8.453515407609705
1956,NOW,18,7.190393945831595
1957,LITTLE,18,7.629391114230334
1958,BEEN,18,7.3046793953692175
1959,OFF,18,8.36165671138575
1960,INTO,18,7.514738862403462
1961,WHO,19,7.354136188924711
1962,MAN,19,7.2560699210184065
1963,SHOULD,19,7.759141421191246
1964,WOULD,20,7.046090198599472
1965,THERE,20,7.020724222218458
1966,OUR,20,8.037032501761093
1967,YOUR,21,7.302569133441282
1968,CAN,21,7.601646585596678
1969,D,22,9.837956200080272
1970,OR,22,7.123576863926415
1971,COULD,22,7.412732155628127
1972,DO,23,7.3434340915928304
1973,THIS,24,7.1547626461853975
1974,WHEN,24,7.411118742910982
1975,SO,25,7.232659686090924
1976,MUCH,25,8.224488323632231
1977,AN,25,7.130337838238962
1978,FROM,25,7.076476575042235
1979,WHAT,25,7.343885321201148
1980,ALL,25,7.091418155040434
1981,ONE,26,7.22117551322903
1982,SAID,29,7.155833089698208
1983,DID,30,8.126248256906788
1984,UP,30,7.795376251704595
1985,HAVE,31,6.891433533488254
1986,WE,31,7.573636209392705
1987,WERE,32,7.484485633941694
1988,THEY,32,7.1776966628144105
1989,WHICH,33,7.65315414274261
1990,BUT,33,7.044165270189888
1991,IS,37,6.8980659235529584
1992,RY,39,14.37128856244918
1993,BE,39,7.0698034315773
1994,ABOUT,40,8.520272130579121
1995,DON,45,8.77459649391062
1996,OUT,46,8.187229321428832
1997,BY,47,7.455786769587366
1998,HIM,47,7.249666672762836
1999,IF,48,7.904998047906359
2000,ON,54,7.263635613985229
2001,ME,55,7.464069790997838
2002,AT,57,7.273173940956496
2003,HAD,59,7.182114428142692
2004,MY,61,7.419814505072898
2005,WITH,64,7.214539253562725
2006,S,65,7.321773338429212
2007,AS,76,7.326687488232359
2008,NOT,80,7.571689369760339
2009,THAT,88,7.25252212378815
2010,SHE,89,7.328300389778608
2011,WAS,92,7.229333684805415
2012,T,95,8.603592762049328
2013,HIS,97,7.315331041125973
2014,HER,99,7.2453109122294785
2015,IT,102,7.295318108424389
2016,YOU,108,7.35847281281822
2017,FOR,119,7.773959447940935
2018,IN,136,7.2786140007454625
2019,HE,145,7.417396883723068
2020,E,186,15.01718285815858
2021,A,233,7.406262930255917
2022,OF,242,7.124724640236065
2023,I,247,7.651989407775972
2024,TO,271,7.388321413716037
2025,AND,275,7.299162796433079
2026,THE,499,7.3366031654591914
